MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
4014,7,232,PA,ABAETETUBA,1783,1306432,DD84E5E2,20220924T172900,664943272959468355489710,20221002T080001,20221002T181629,417,352,251,75
4014,7,243,PA,ABAETETUBA,2127,1300987,AEA60554,20220925T102100,099286885307655924945161,20221002T080509,20221002T175448,334,293,260,19
4014,7,247,PA,ABAETETUBA,2119,1299781,AEA60554,20220925T101400,634640861261319559241040,20221002T080001,20221002T201254,356,319,272,39
4014,7,248,PA,ABAETETUBA,2143,1278186,AEA60554,20220925T104500,220599564320248411644600,20221002T080001,20221002T180047,315,285,252,20
4014,7,249,PA,ABAETETUBA,2186,1225260,AEA60554,20220925T120300,654842103563395371748153,20221002T080001,20221002T205742,346,313,283,18
4014,7,250,PA,ABAETETUBA,1821,1224955,DD84E5E2,20220924T191000,513428049544819244568568,20221002T080001,20221002T175951,363,333,296,28
4014,7,260,PA,ABAETETUBA,1830,1237903,DD84E5E2,20220924T193500,937670530286767160105587,20221002T080001,20221002T192058,375,340,301,29
4014,7,265,PA,ABAETETUBA,1589,1304830,DD84E5E2,20220924T113200,846761993977582475660796,20221002T080001,20221002T182347,402,338,251,65
4014,7,294,PA,ABAETETUBA,1635,1339903,DD84E5E2,20220924T131400,725549970665648118147539,20221002T080001,20221002T182955,383,336,292,29
4014,7,299,PA,ABAETETUBA,1813,1279542,DD84E5E2,20220924T185300,089185888601849906588544,20221002T080001,20221002T174700,314,285,251,22
4014,7,310,PA,ABAETETUBA,1961,1304990,AEA60554,20220924T193000,553832898353036116477504,20221002T080229,20221002T190106,373,340,259,62
4014,7,338,PA,ABAETETUBA,1821,1226851,DD84E5E2,20220924T191800,159892513408017410225590,20221002T080001,20221002T183509,357,319,268,29
4014,7,81,PA,ABAETETUBA,1341,1302565,4557A713,20220925T083400,311408982509989561972644,20221002T080001,20221002T183136,383,315,251,50
4014,7,83,PA,ABAETETUBA,1350,1227347,4557A713,20220925T085500,048781934082962236904514,20221002T080001,20221002T212123,460,371,314,35
4030,94,100,PA,ACARÁ,1449,1619219,9FD8E78A,20220923T122800,562563650522657747611232,20221002T080001,20221002T192423,381,334,285,34
4030,94,130,PA,ACARÁ,1538,1623619,BD673A7E,20220923T144300,724179020629860999125166,20221002T080001,20221002T185503,335,293,280,9
4030,94,60,PA,ACARÁ,1295,1629139,0DF437C8,20220923T151600,461553882192653913109731,20221002T080001,20221002T190815,369,321,260,30
4057,16,114,PA,AFUÁ,1430,1803209,B5530F49,20220920T124200,106483709774683411310657,20221002T080001,20221002T184035,400,324,259,51
4065,64,145,PA,SÃO JOÃO DE PIRABAS,1155,2154102,7A7D7EC9,20220923T125100,863372782719738146356279,20221002T080001,20221002T181640,363,319,254,44
40762,94,102,MG,SÃO JOÃO DO PACUÍ,1040,1654530,6175E987,20220922T130400,189525492837837902595636,20221002T080001,20221002T193148,420,326,300,9
4090,55,26,PA,ALMEIRIM,1210,1808745,2FD1DEBD,20220923T105100,639853433875280554484679,20221002T080001,20221002T191728,410,326,285,34
4090,55,87,PA,ALMEIRIM,1465,1796780,7C13647F,20220923T112100,417631748960903253088462,20221002T080001,20221002T173600,333,284,264,12
41459,44,45,MG,BOCAIÚVA,1139,1322869,F89ED464,20220922T145800,072479908008569184654535,20221002T080001,20221002T190126,344,280,250,15
41238,31,317,MG,BELO HORIZONTE,1325,2086081,BDB2E5F6,20220918T130400,482080590565566885042074,20221002T080001,20221002T175005,498,443,287,114
41238,31,318,MG,BELO HORIZONTE,1139,2085499,BDB2E5F6,20220918T130700,987030205715277163372238,20221002T080001,20221002T174336,496,444,290,102
41238,31,325,MG,BELO HORIZONTE,1139,2085448,BDB2E5F6,20220918T133400,421474383759773316151602,20221002T080001,20221002T172247,371,335,288,67
41238,33,286,MG,BELO HORIZONTE,1422,2089913,D5A22DFC,20220921T131200,178971570579687084723137,20221002T080001,20221002T180342,406,370,295,121
41238,331,178,MG,BELO HORIZONTE,1201,2098367,ED6E094E,20220917T122900,724431181172136810433142,20221002T080001,20221002T190501,493,396,251,116
41602,166,222,MG,SÃO JOÃO DAS MISSÕES,1147,1264949,C0102FB5,20220921T152700,870004410015042536441172,20221002T080001,20221002T181822,420,332,299,14
4170,52,26,PA,AUGUSTO CORRÊA,1120,2168610,484B318D,20220923T125600,113168912715335396993967,20221002T080001,20221002T191241,408,347,253,52
4170,52,75,PA,AUGUSTO CORRÊA,1384,2157221,8D27E867,20220923T104000,890946937796382454637009,20221002T080001,20221002T201243,441,363,269,61
4170,52,95,PA,AUGUSTO CORRÊA,1511,2167724,8D27E867,20220923T132100,032360216410742268997776,20221002T080001,20221002T185339,401,341,259,51
41882,320,184,MG,CHAPADA GAÚCHA,1112,1247962,A9CDFBBC,20220924T095300,617602703820410056128079,20221002T080001,20221002T191802,376,318,263,32
4189,49,144,PA,IPIXUNA DO PARÁ,1228,1248323,9A7D3D76,20220923T192200,243651053354682338083722,20221002T080001,20221002T211849,458,324,250,58
42188,44,140,MG,GUARACIAMA,1015,1296329,ERROR,20220921T123300,699841066922348223700250,20221002T080001,20221002T171430,394,334,267,56
4235,35,21,PA,BAIÃO,1171,1327741,06EC6868,20220923T113600,517927766883446654843789,20221002T080001,20221002T191857,358,320,301,7
4235,35,40,PA,BAIÃO,1058,1336836,06EC6868,20220923T134700,164492447648479662627608,20221002T080001,20221002T185359,359,299,255,32
4251,65,167,PA,BARCARENA,1430,2157231,AF8A0E0F,20220923T104600,082205360752992686596400,20221002T080001,20221002T175948,377,337,255,47
4251,65,194,PA,BARCARENA,1171,2166832,AF8A0E0F,20220923T143600,647861801608901612094098,20221002T080001,20221002T171142,377,304,259,24
4251,65,21,PA,BARCARENA,1171,2147931,E4897F3F,20220923T111100,405437657721808137379715,20221002T080001,20221002T175613,378,324,270,32
4251,65,80,PA,BARCARENA,1090,2158090,A79B5563,20220923T115900,163013726746486353616883,20221002T080001,20221002T185912,369,302,251,32
4251,65,81,PA,BARCARENA,1171,2157157,A79B5563,20220923T120400,203417878850836126857290,20221002T080001,20221002T172418,377,320,263,42
4251,65,88,PA,BARCARENA,1333,2149940,A79B5563,20220923T124900,556952991285894906096052,20221002T080001,20221002T183656,416,360,288,54
4278,29,673,PA,BELÉM,2062,2185179,95E30202,20220923T085500,363549725943100350023305,20221002T080001,20221002T185116,468,395,267,65
4278,96,253,PA,BELÉM,1392,2183305,B6F5091B,20220917T103600,908919769698970031689076,20221002T080001,20221002T200040,476,402,250,110
4278,96,257,PA,BELÉM,1406,2192285,2D3322F8,20220917T081300,464575763508958484802881,20221002T080001,20221002T183502,482,422,258,130
4278,96,382,PA,BELÉM,1422,2191746,8001F011,20220917T114300,313060361185373536169951,20221002T080001,20221002T183609,491,389,254,95
4332,13,134,PA,BRAGANÇA,1503,2150401,01A558BC,20220922T154000,657305398229600132636804,20221002T080001,20221002T202013,426,348,279,48
4332,13,324,PA,BRAGANÇA,2020,2149962,B3068406,20220922T183600,233163082091843738934191,20221002T080001,20221002T173516,337,293,253,26
4359,15,324,PA,BREVES,1805,1064829,2FA5CEC7,20220920T161100,544716392437223049869900,20221002T080001,20221002T212836,435,397,353,14
4375,87,199,PA,BUJARU,1279,2151003,53E8DD00,20220921T150000,745307459050246988089044,20221002T080015,20221002T175529,362,307,281,9
4391,2,12,PA,CACHOEIRA DO ARARI,1090,1808169,302F0F81,20220920T140800,511673804265375839542945,20221002T080001,20221002T183359,430,323,274,23
4391,2,15,PA,CACHOEIRA DO ARARI,1120,1784483,302F0F81,20220920T142800,339855955847371398452164,20221002T080001,20221002T182515,435,336,272,38
4391,2,52,PA,CACHOEIRA DO ARARI,1090,1798305,B06E9AAE,20220920T104500,016623589605589082287548,20221002T080001,20221002T175158,402,336,280,27
4413,12,153,PA,CAMETÁ,1341,1796828,C1C4871F,20220918T144400,828411594318370287065315,20221002T080001,20221002T195802,410,352,265,72
4413,12,156,PA,CAMETÁ,1171,1806202,8B9D9192,20220918T110200,474976579845192669976312,20221002T080001,20221002T190007,397,362,282,57
4413,12,193,PA,CAMETÁ,1325,1805685,73941299,20220918T111800,020431078716259022336253,20221002T080845,20221002T190610,400,362,268,73
4413,12,207,PA,CAMETÁ,1309,1809659,73941299,20220918T121500,646693598878770069006436,20221002T080001,20221002T173246,332,284,253,24
4413,12,208,PA,CAMETÁ,1627,1796749,73941299,20220918T122200,666895725180677271517640,20221002T080001,20221002T173739,381,317,262,45
4413,12,222,PA,CAMETÁ,1643,1808650,73941299,20220918T142800,838512371797487106012930,20221002T080001,20221002T184413,391,345,299,28
4413,12,225,PA,CAMETÁ,1511,1773149,73941299,20220918T144400,242653111838790070846940,20221002T080001,20221002T193020,445,349,269,64
4413,12,234,PA,CAMETÁ,1317,1797885,89529E9A,20220918T115000,070936901601107077950910,20221002T080001,20221002T181557,361,318,267,37
4413,12,236,PA,CAMETÁ,1708,1788016,89529E9A,20220918T120400,545683593748511679520649,20221002T080001,20221002T200857,414,367,307,44
4413,12,245,PA,CAMETÁ,1724,1793835,C1C4871F,20220927T085400,899118890725924710534182,20221002T080001,20221002T212706,376,330,284,33
4413,12,248,PA,CAMETÁ,1643,1806627,89529E9A,20220918T142300,808209142674105764215666,20221002T080001,20221002T184429,386,344,290,43
4413,12,254,PA,CAMETÁ,1740,1798031,4CD55F7E,20220918T142700,687097653919261746167805,20221002T080001,20221002T195451,405,364,278,76
4413,12,263,PA,CAMETÁ,1783,1808714,4CD55F7E,20220918T220100,121441054563958411469836,20221002T080001,20221002T194612,384,348,287,43
4413,12,267,PA,CAMETÁ,1805,1807937,4CD55F7E,20220918T155400,697198065620441072856865,20221002T080754,20221002T181216,343,313,269,33
4413,12,271,PA,CAMETÁ,1821,1806873,4CD55F7E,20220918T163100,747603525325218378647095,20221002T080001,20221002T185420,359,323,269,45
4413,12,272,PA,CAMETÁ,1848,1808449,4CD55F7E,20220918T163800,525481414203484159599172,20221002T080001,20221002T203951,402,335,285,22
4413,12,275,PA,CAMETÁ,1864,1808884,4CD55F7E,20220918T165700,949623161145017996784157,20221002T080001,20221002T202415,447,392,271,95
4413,12,278,PA,CAMETÁ,1899,1805327,BE769393,20220918T144900,606289157650500198780903,20221002T080001,20221002T192601,439,391,338,43
4413,12,289,PA,CAMETÁ,1953,1798075,BE769393,20220918T161700,303259038120016956842267,20221002T081122,20221002T212343,423,368,303,32
4413,12,293,PA,CAMETÁ,1325,1796017,BE769393,20220918T164700,929421067782909507666943,20221002T080001,20221002T184020,398,347,272,61
4413,12,296,PA,CAMETÁ,1996,1798369,E28FE511,20220918T145300,676996146441241436187746,20221002T080001,20221002T182104,375,342,271,54
4413,12,298,PA,CAMETÁ,2003,1808293,E28FE511,20220918T150700,384067071512890381246229,20221002T080001,20221002T182758,354,306,255,38
4413,12,300,PA,CAMETÁ,1171,1803405,E28FE511,20220918T152100,858714125059120491916870,20221002T080001,20221002T190348,398,360,272,73
4413,12,303,PA,CAMETÁ,1660,1798124,E28FE511,20220918T154100,212350811595665953935262,20221002T080001,20221002T172400,355,324,263,46
4413,12,306,PA,CAMETÁ,2046,1807180,E28FE511,20220918T160700,899118821263518375883947,20221002T080001,20221002T190801,391,349,309,30
4413,12,307,PA,CAMETÁ,2020,1808274,E28FE511,20220918T161400,979926016171475043989503,20221002T080001,20221002T200358,392,350,298,27
4413,12,314,PA,CAMETÁ,1317,1793565,E28FE511,20220918T170400,980027762872508335983982,20221002T080001,20221002T181619,362,319,250,56
4413,12,315,PA,CAMETÁ,2062,1777856,E28FE511,20220918T171000,656794542839982137395746,20221002T080001,20221002T170708,360,309,299,7
4413,12,319,PA,CAMETÁ,2100,1793959,435E52B7,20220918T153600,101239439313817925919662,20221002T080001,20221002T175624,444,391,327,48
4413,12,337,PA,CAMETÁ,1180,1803595,ERROR,20220918T171200,151744408687628395459772,20221002T080001,20221002T192235,374,329,252,63
4413,12,348,PA,CAMETÁ,1600,1805777,ERROR,20220918T183300,798108227851627653542472,20221002T080001,20221002T181821,371,318,254,45
4413,12,351,PA,CAMETÁ,2283,1792622,ERROR,20220928T085400,333562069005457973489937,20221002T080001,20221002T185608,338,321,286,19
4413,12,355,PA,CAMETÁ,1325,1045915,ERROR,20220918T193800,373966545409664271211816,20221002T080040,20221002T180213,397,354,280,59
4413,12,362,PA,CAMETÁ,1260,1791675,65399728,20220918T175100,858714761540617335241339,20221002T080001,20221002T181150,380,326,254,62
4413,12,373,PA,CAMETÁ,1341,1053823,65399728,20220918T191100,818310907736437601701181,20221002T080001,20221002T192731,406,348,258,66
4413,12,374,PA,CAMETÁ,1660,1275953,65399728,20220918T191800,828411027237939208779532,20221002T080001,20221002T173821,349,315,255,42
4413,12,377,PA,CAMETÁ,1511,1016048,65399728,20220918T193700,101239630065325808554452,20221002T080001,20221002T200027,403,327,261,43
4413,12,40,PA,CAMETÁ,1171,1794463,8F5F86CB,20220918T104700,161845443084480118558996,20221002T080001,20221002T184311,421,332,262,53
4413,12,45,PA,CAMETÁ,1228,1810577,4EF7B9A8,20220918T083000,222451057318778788830311,20221002T080001,20221002T175141,379,316,270,35
4413,12,53,PA,CAMETÁ,1295,1806794,4EF7B9A8,20220928T084800,505279185346816219091820,20221002T080001,20221002T192341,427,353,323,25
4413,12,58,PA,CAMETÁ,1325,1797863,4EF7B9A8,20220918T101200,373966600633078199879179,20221002T080001,20221002T181713,413,341,267,54
4413,12,59,PA,CAMETÁ,1341,1771535,4EF7B9A8,20220918T101900,495178830645681807609401,20221002T080001,20221002T201831,424,340,263,57
4413,12,60,PA,CAMETÁ,1341,1796022,4EF7B9A8,20220918T102600,919320334287981111038155,20221002T080001,20221002T195805,413,359,273,65
4413,12,61,PA,CAMETÁ,1341,1772359,4EF7B9A8,20220918T103200,545683076450429008407607,20221002T080001,20221002T180031,444,324,256,52
4413,12,74,PA,CAMETÁ,1457,1771470,7CBFDCB6,20220918T094800,646693571367958815623326,20221002T080001,20221002T174144,423,331,267,50
4413,12,75,PA,CAMETÁ,1457,1796438,7CBFDCB6,20220928T084800,586087620261894761079420,20221002T080001,20221002T182908,422,327,265,52
4413,12,82,PA,CAMETÁ,1511,1796365,7CBFDCB6,20220918T104600,828411602585078070208235,20221002T080001,20221002T184759,452,341,261,57
4430,25,222,PA,CAPANEMA,1481,2170672,D9019931,20220923T105100,383507927759038733977792,20221002T080001,20221002T170041,362,300,268,15
4430,25,232,PA,CAPANEMA,1503,2169221,D9019931,20220923T124400,282597894549276544756291,20221002T080001,20221002T202015,416,365,310,44
4430,25,233,PA,CAPANEMA,1511,2021994,D9019931,20220923T124700,322901047953523080354981,20221002T080001,20221002T174339,373,298,274,17
4456,70,121,PA,CAPITÃO POÇO,1317,2158558,408BA38C,20220923T141000,714420058599371387952352,20221002T080001,20221002T195042,364,324,260,39
4456,70,161,PA,CAPITÃO POÇO,1392,2157867,408BA38C,20220923T153000,674016299595623413524345,20221002T080001,20221002T185343,405,343,260,61
4456,70,177,PA,CAPITÃO POÇO,1139,2155591,6A826B68,20220923T164200,845733195287138161690696,20221002T080001,20221002T193623,440,352,256,56
4456,70,42,PA,CAPITÃO POÇO,1180,2155930,3CAFD20C,20220923T153000,482197986963435083403890,20221002T080001,20221002T184712,398,345,256,45
4456,70,61,PA,CAPITÃO POÇO,1414,2161545,408BA38C,20220923T104900,876036401115997917703079,20221002T080001,20221002T192113,419,375,316,38
4472,50,237,PA,CASTANHAL,1090,2157570,C8ACF3BB,20220921T085300,036238195885455219859201,20221002T080001,20221002T182958,411,335,253,66
4480,81,87,PA,NOVA ESPERANÇA DO PIRIÁ,1120,2157109,3111272B,20220923T140800,530520868401660277618266,20221002T080001,20221002T195041,418,348,261,50
44857,109,107,MG,ESPINOSA,1473,1322692,9EDBC212,20220925T094200,429650287130157506946813,20221002T081038,20221002T190957,374,302,260,27
4499,17,22,PA,CHAVES,1180,1805458,E1CF7CA1,20220920T160400,792363154457593367055681,20221002T080001,20221002T192819,421,301,260,19
4510,8,180,PA,COLARES,1040,2149229,94D2B37C,20220922T102200,301218959783667209145992,20221002T080001,20221002T182733,398,315,251,41
4553,86,3,PA,CURRALINHO,1015,1807906,77D93B15,20220920T105700,944716273984740134017402,20221002T080001,20221002T185836,446,339,255,60
4553,86,5,PA,CURRALINHO,1015,1805603,77D93B15,20220920T111500,217443760011626733466578,20221002T080001,20221002T174717,400,335,250,57
4553,86,68,PA,CURRALINHO,1236,1805216,E6F5D76E,20220920T142700,833605137209805903552779,20221002T080001,20221002T205352,417,362,300,33
4618,26,4,PA,GURUPÁ,1040,1803901,8EA6B6C1,20220920T091200,864766305018879768000575,20221002T080001,20221002T200406,413,332,268,46
4650,6,78,PA,IGARAPÉ-MIRI,1384,1306365,2E0C4AE3,20220922T090000,700336078637663508719896,20221002T080001,20221002T202852,346,285,261,15
4669,13,129,PA,TRACUATEUA,1023,2147123,A3149C7B,20220922T085700,224762441051015641334648,20221002T080001,20221002T182441,392,308,253,34
4669,13,131,PA,TRACUATEUA,1023,2167682,A3149C7B,20220922T085900,830823248512766319693312,20221002T080019,20221002T181736,395,323,273,34
4669,13,200,PA,TRACUATEUA,1244,2149691,A3149C7B,20220922T102400,406580584069904194531673,20221002T080001,20221002T192525,385,318,266,41
4669,13,210,PA,TRACUATEUA,1147,2168998,A3149C7B,20220922T102700,881328138517599125633674,20221002T080127,20221002T200118,397,340,281,38
4669,13,287,PA,TRACUATEUA,1198,2149788,443B126F,20220922T110100,527792031198743027362988,20221002T080001,20221002T183939,352,312,276,20
4669,13,328,PA,TRACUATEUA,1147,2170538,443B126F,20220922T115300,608500890206411029238104,20221002T080001,20221002T184025,399,340,277,38
4669,13,350,PA,TRACUATEUA,1198,2169953,9D5ACD24,20220922T124300,103550722728939794614406,20221002T080001,20221002T174405,355,292,256,22
4677,4,522,PA,INHANGAPI,1139,2026045,592C1C05,20220922T101200,496793303269769019734957,20221002T080001,20221002T190535,381,344,258,40
4740,21,73,PA,CURUÁ,1082,1805340,4B94032F,20220920T094300,124137948740478574339239,20221002T080001,20221002T182934,402,330,284,28
4766,14,187,PA,CACHOEIRA DO PIRIÁ,1260,1809042,A280E373,20220922T145300,111662531946258785758703,20221002T080001,20221002T210111,488,412,360,37
4774,105,116,PA,JURUTI,1643,1658186,FA679CBD,20220921T183100,312995135808483499338443,20221002T080001,20221002T181203,372,308,255,36
4774,105,73,PA,JURUTI,1350,1656326,D29CA1A3,20220921T131200,100874926700612120770253,20221002T081051,20221002T213742,429,359,279,64
4774,105,76,PA,JURUTI,1384,1653317,D29CA1A3,20220921T133300,252389405315019330247347,20221002T080001,20221002T203310,458,355,263,65
4790,88,21,PA,LIMOEIRO DO AJURU,1082,2158840,F12AD1C0,20220923T110300,483292730002930176637191,20221002T080021,20221002T195614,394,342,274,49
4790,88,48,PA,LIMOEIRO DO AJURU,1252,2156582,5CF9A64D,20220923T151700,725616884732981622696910,20221002T080001,20221002T182355,381,337,284,33
4790,88,69,PA,LIMOEIRO DO AJURU,1244,2156658,5CF9A64D,20220923T165600,786222198138445476011605,20221002T080001,20221002T202725,410,361,252,79
4812,5,96,PA,MAGALHÃES BARATA,1147,2027018,29F06368,20220922T095000,315286601752720826415291,20221002T080001,20221002T182215,427,341,266,55
49131,250,136,MG,OLIVEIRA FORTES,1031,1156169,D137D22B,20220919T155600,098362058811073687624726,20221002T080001,20221002T180820,432,380,306,54
4910,35,118,PA,MOCAJUBA,1090,1304970,28FC4D07,20220922T130300,253501293146837548416461,20221002T080133,20221002T203336,423,360,302,39
4910,35,120,PA,MOCAJUBA,1112,1275333,28FC4D07,20220922T140300,677743909388361526907545,20221002T080001,20221002T194713,401,316,275,21
4910,35,121,PA,MOCAJUBA,1112,1224858,28FC4D07,20220922T141600,223298568643216758869439,20221002T080417,20221002T194038,389,337,295,21
4910,35,141,PA,MOCAJUBA,1228,1236409,AA7791E4,20220922T102600,061682542510707654240424,20221002T081932,20221002T192840,341,309,277,27
49212,200,193,MG,OURO PRETO,1694,2134272,ECC8B038,20220919T103000,259343302863084382031991,20221002T080001,20221002T170417,379,325,250,42
49212,200,47,MG,OURO PRETO,1120,2084800,4AF808BD,20220918T151700,572575625578170283449560,20221002T080001,20221002T170610,369,318,250,33
49212,200,93,MG,OURO PRETO,1368,2084244,4AF808BD,20220919T132500,047222004025463684762390,20221002T080001,20221002T190359,411,357,250,60
4936,37,142,PA,MOJU,1570,1042257,53D35981,20220923T193600,008698000311814202970820,20221002T090316,20221002T210925,393,325,258,55
4936,37,154,PA,MOJU,1600,1323785,4264CE7B,20220923T141100,180416067948917070679393,20221002T080002,20221002T212235,418,344,267,52
4936,37,162,PA,MOJU,1686,1284014,4264CE7B,20220923T145100,372335103167462731475550,20221002T083030,20221002T215258,409,333,262,43
4936,37,33,PA,MOJU,1180,1299335,53D35981,20220923T140000,897587439100463744698952,20221002T080001,20221002T204631,397,326,255,55
4936,37,46,PA,MOJU,1287,1256593,53D35981,20220923T144900,352133292846910005119184,20221002T080001,20221002T184754,423,322,283,17
4936,37,68,PA,MOJU,1392,1225316,53D35981,20220923T162600,412739711752801866573128,20221002T080001,20221002T184724,382,294,276,11
4979,10,13,PA,MUANÁ,1074,1778832,BFC5141F,20220920T104200,642171047842005640792811,20221002T080001,20221002T201616,437,325,290,25
4979,10,28,PA,MUANÁ,1147,1807916,BFC5141F,20220920T123100,874494894365295213223102,20221002T080001,20221002T193140,455,352,272,40
4979,10,64,PA,MUANÁ,1171,1797892,BFC5141F,20220920T141500,793686657257530124860759,20221002T080001,20221002T181426,399,341,252,68
4995,33,94,PA,NOVA TIMBOTEUA,1112,2170712,222CDA51,20220923T112000,004354078037423279498864,20221002T080001,20221002T194226,384,336,264,47
5010,22,138,PA,ÓBIDOS,1651,1794057,81164FDC,20220920T100500,541090726516751978990293,20221002T080855,20221002T175922,364,303,251,30
5010,22,274,PA,ÓBIDOS,1970,1804111,C258A2C5,20220920T150600,349070456288173777780837,20221002T080001,20221002T181707,434,347,250,81
5010,22,77,PA,ÓBIDOS,1325,1807943,2D3BEFDE,20220920T155300,086444347089155957654305,20221002T080219,20221002T175924,376,307,259,31
5037,45,17,PA,OEIRAS DO PARÁ,1090,2148081,882D943D,20220921T113400,307113146806915588103994,20221002T080001,20221002T202226,409,341,290,30
5037,45,52,PA,OEIRAS DO PARÁ,1309,2148479,6257A646,20220921T115100,903173471716482234901833,20221002T080001,20221002T175158,344,308,258,20
5053,38,119,PA,ORIXIMINÁ,1430,1805334,59788AF3,20220920T091900,376446523744877822680068,20221002T080001,20221002T185153,421,306,280,18
5053,38,139,PA,ORIXIMINÁ,1279,1807913,59788AF3,20220920T102300,649173939371899330565635,20221002T082351,20221002T185818,446,308,254,41
5070,41,154,PA,OURÉM,1120,2170559,3CBF753B,20220923T122800,335572210646427721928476,20221002T080001,20221002T190721,388,309,267,24
5070,41,157,PA,OURÉM,1430,2150122,3CBF753B,20220923T124000,921431131905634786966288,20221002T080001,20221002T205947,424,336,270,45
5070,41,159,PA,OURÉM,1180,2170116,3CBF753B,20220923T124400,375976801150360396677580,20221002T080001,20221002T210728,438,369,321,29
5134,27,22,PA,PONTA DE PEDRAS,1198,1797803,13BDD541,20220920T110700,375828734000834687526900,20221002T080001,20221002T181901,408,336,261,57
5134,27,36,PA,PONTA DE PEDRAS,1260,1806183,A0299991,20220920T122500,082999954983699779902923,20221002T080001,20221002T181555,389,315,270,21
5134,27,52,PA,PONTA DE PEDRAS,1236,1797468,A0299991,20220920T134800,305121871605419929271522,20221002T080001,20221002T203323,422,346,284,35
5150,44,105,PA,PORTEL,1406,1805661,1010856E,20220922T094400,485520127565085145251144,20221002T081451,20221002T190804,364,301,263,15
51594,113,87,MG,SANTA MARIA DE ITABIRA,1074,1655369,702CD6EF,20220923T115100,659914988436417057020358,20221002T080001,20221002T170032,355,295,251,26
5177,82,13,PA,PORTO DE MOZ,1074,1805792,E6F7DA7F,20220921T095900,079985478396024485420530,20221002T080001,20221002T200728,472,333,280,37
5215,33,163,PA,PRIMAVERA,1082,2165934,76567295,20220922T142600,637817473116714382422064,20221002T080010,20221002T183251,370,299,259,26
5231,64,78,PA,SALINÓPOLIS,1309,2158030,A32D3955,20220923T143400,858671227069979382022501,20221002T080001,20221002T181638,355,300,255,18
52477,255,145,MG,SÃO JOÃO DA PONTE,1333,1315418,94A1309B,20220925T092100,125320040953607369446142,20221002T080001,20221002T184458,384,293,253,22
5258,3,73,PA,SALVATERRA,1210,1759685,4D962ECC,20220920T135300,049037867350891620791910,20221002T080001,20221002T201335,391,333,298,23
5355,20,341,PA,SANTARÉM,2852,1619741,94FF1CD5,20220920T101100,188432846304204236866656,20221002T080001,20221002T190335,445,369,301,50
5355,20,636,PA,SANTARÉM,2852,1630225,6B032AFB,20220920T152200,309644719580036185907820,20221002T080001,20221002T183446,392,315,259,38
5398,36,390,PA,SANTO ANTÔNIO DO TAUÁ,1228,2168526,741C6E03,20220922T105300,124999028643828557854954,20221002T080001,20221002T181336,417,358,293,41
5398,36,391,PA,SANTO ANTÔNIO DO TAUÁ,1236,2169070,741C6E03,20220922T105600,225909237153139873733511,20221002T081459,20221002T180901,414,352,261,77
54178,255,168,MG,VARZELÂNDIA,1210,1286703,7AFBF8AD,20220924T141300,095617485020059251516886,20221002T080001,20221002T184849,421,330,295,23
54275,282,286,MG,VIÇOSA,1481,1783321,0D46E27F,20220924T122000,679463079230293734511413,20221002T080001,20221002T171448,398,369,302,36
54275,282,290,MG,VIÇOSA,1481,1834913,0D46E27F,20220924T152100,022998833765045700405839,20221002T080001,20221002T171517,360,320,274,23
5436,50,49,PA,SÃO DOMINGOS DO CAPIM,1252,2166048,E51718A4,20220922T094000,612196882255934580452127,20221002T080001,20221002T195242,425,345,264,47
5436,50,81,PA,SÃO DOMINGOS DO CAPIM,1473,2163377,A489D79F,20220922T103600,814116486082547568931113,20221002T080001,20221002T195156,392,335,271,41
5479,5,159,PA,SÃO FRANCISCO DO PARÁ,1112,2025622,590FF526,20220921T102000,578812002404701042842286,20221002T090150,20221002T182451,378,321,273,35
55034,33,118,MS,JAPORÃ,1040,1143211,2E0DAF33,20220925T142900,582712627904141720076347,20221002T070001,20221002T192231,343,277,251,4
55034,33,131,MS,JAPORÃ,1040,1205654,2E0DAF33,20220925T152600,895843309035357525814631,20221002T071704,20221002T174324,343,278,253,10
55034,33,31,MS,JAPORÃ,1040,1206134,D2939DE3,20220925T101900,693823012279729777343835,20221002T071316,20221002T185429,345,303,275,7
55034,33,71,MS,JAPORÃ,1040,1031781,2E0DAF33,20220925T141500,966550569342153324637798,20221002T070001,20221002T193443,337,270,252,5
5517,11,154,PA,SÃO MIGUEL DO GUAMÁ,1031,2024408,64F9EDEC,20220922T083800,055923938190733256734215,20221002T080001,20221002T195604,433,360,288,43
5517,11,207,PA,SÃO MIGUEL DO GUAMÁ,1465,2025366,7EBDDA22,20220922T130000,934711881943305411641742,20221002T080001,20221002T193229,438,322,284,18
5517,11,402,PA,SÃO MIGUEL DO GUAMÁ,1767,2150108,B582E556,20220922T114000,470165050661984017901304,20221002T080820,20221002T185350,390,343,300,20
5533,48,17,PA,SÃO SEBASTIÃO DA BOA VISTA,1104,1808712,0B57935A,20220920T142600,761692609134664110483746,20221002T080341,20221002T180318,366,288,251,26
5576,3,109,PA,SOURE,1090,1797962,D2E479C6,20220920T164100,667799743381618857165912,20221002T080001,20221002T190125,406,318,256,49
5576,3,30,PA,SOURE,1090,1796707,ED062487,20220920T102700,617294828495143941816093,20221002T080001,20221002T201908,419,318,254,38
