31534,15,81,,,1120,1135109,082FAC93,20220920T094200,287490281079567286620416,20221002T080001,20221002T173335,344,290,138,106,20,16,290,LULA,32,false,0
31003,15,257,,,1104,1790730,AC524C2D,20220915T095500,623124620196546212849421,20221002T080001,20221002T170141,271,204,147,46,7,4,204,LULA,101,false,0
31097,13,158,,,1368,2170776,AFCEE9D5,20220922T092500,889228887048372344885732,20221002T080001,20221002T172757,343,284,146,104,23,8,284,LULA,42,false,0
31097,13,73,,,1309,2047969,98737532,20220922T105500,263066266128106035354468,20221002T090839,20221002T170111,216,181,107,48,12,9,181,LULA,59,false,0
31135,15,126,,,1309,1778378,482E80AD,20220916T092300,527914522935120109313724,20221002T080001,20221002T171754,378,273,194,58,7,11,274,LULA,136,true,1
31135,15,55,,,1139,1763121,0E8259A0,20220916T094400,437005433265281513480347,20221002T080001,20221002T173443,334,265,191,48,12,12,265,LULA,143,false,0
31135,15,202,,,1031,1668021,0E8259A0,20220916T133500,376499375759615809851835,20221002T082021,20221002T170529,297,224,156,44,12,9,224,LULA,112,false,0
31135,15,214,,,1058,1664589,482E80AD,20220916T131500,305792308713360354892276,20221002T080001,20221002T170812,282,231,160,46,14,5,231,LULA,114,true,0
31135,15,247,,,1163,1655072,482E80AD,20220916T133100,507712509633466974365825,20221002T084519,20221002T170025,288,226,173,32,12,4,226,LULA,141,true,0
31135,15,249,,,1163,1666717,0E8259A0,20220916T111000,831045837705328433050716,20221002T080001,20221002T171650,292,219,158,33,13,15,219,LULA,125,false,0
31534,15,89,,,1163,1767334,082FAC93,20220915T143000,641026644115552289970236,20221002T080001,20221002T170819,310,247,166,51,15,12,247,LULA,115,false,0
31135,15,27,,,1139,1622803,0E8259A0,20220917T093300,083570088230864446266590,20221002T080001,20221002T170244,264,217,133,67,10,4,217,LULA,66,false,0
31135,15,5,,,1244,1369668,482E80AD,20220917T092900,416803419824520220893328,20221002T080001,20221002T171609,288,228,122,80,19,5,228,LULA,42,false,0
31151,4,148,,,1155,1291799,EAC57EC6,20220917T152800,203364208050879633995865,20221002T080001,20221002T191921,378,326,253,46,14,6,326,LULA,207,false,0
31151,4,165,,,1236,1677060,EAC57EC6,20220917T155800,001344005730943492135619,20221002T080001,20221002T185219,397,329,288,23,8,7,329,LULA,265,false,0
31135,15,61,,,1023,1186487,482E80AD,20220917T152700,709732700753303750254060,20221002T080236,20221002T170318,266,214,159,36,6,11,214,LULA,123,false,0
31151,4,80,,,1074,1337505,23D9EDFB,20220917T153600,011445010721633832363163,20221002T080001,20221002T192500,305,247,163,50,13,16,247,LULA,113,false,0
31097,13,40,,,1066,2175348,AFCEE9D5,20220921T143900,444884442804731683391656,20221002T080001,20221002T170716,365,271,175,58,24,12,271,LULA,117,false,0
31798,14,66,,,1066,2200006,0CEC12DF,20220921T144100,895140897528713956397854,20221002T080001,20221002T172730,368,303,198,68,19,14,303,LULA,130,false,0
32298,26,152,,,1120,1256890,2C085EE6,20220919T091200,064286069375772537214196,20221002T080001,20221002T173515,258,217,144,55,5,6,217,LULA,89,false,0
32298,26,96,,,1082,1293600,2C085EE6,20220919T091900,326812322301527322768491,20221002T080001,20221002T170026,279,219,152,46,7,10,219,LULA,106,false,0
31534,15,108,,,1040,1292943,082FAC93,20220919T105600,893551896340328175966490,20221002T080001,20221002T170751,270,208,144,44,8,9,208,LULA,100,false,0
32514,35,113,,,1058,1295642,E2A05540,20220919T114100,134689138479232055614668,20221002T080001,20221002T171422,282,224,161,41,12,5,224,LULA,120,false,0
31135,15,127,,,1104,1257007,0E8259A0,20220919T112000,932055939715782306036742,20221002T080001,20221002T182938,356,259,210,30,12,7,259,LULA,180,false,0
31135,15,29,,,1015,1257655,482E80AD,20220919T111900,315893311414703825987412,20221002T080001,20221002T170111,267,187,129,37,12,5,187,LULA,92,false,0
31135,15,155,,,1074,1068523,0E8259A0,20220920T075100,164378164738242328477673,20221002T080001,20221002T170212,312,232,173,38,10,4,232,LULA,135,false,0
31135,15,161,,,1074,1030362,482E80AD,20220920T083200,750237752258832187736613,20221002T080001,20221002T170459,312,228,173,40,5,8,228,LULA,133,false,0
32450,19,157,,,1023,1611414,611B6D92,20220917T101200,447850449009054750243121,20221002T081224,20221002T170043,287,242,162,55,14,10,242,LULA,107,false,0
31135,15,124,,,1252,1654361,482E80AD,20220916T135500,295691296712719878188626,20221002T080001,20221002T173549,254,202,153,20,9,16,202,LULA,133,false,0
31534,15,49,,,1058,1675108,082FAC93,20220916T103500,398501399190302521072376,20221002T080001,20221002T172548,277,227,139,60,20,7,227,LULA,79,false,0
31135,15,50,,,1058,1654440,0E8259A0,20220916T104700,336095334755477946389491,20221002T080001,20221002T170323,272,230,145,54,18,10,230,LULA,91,false,0
31534,15,75,,,1120,1675898,082FAC93,20220916T143000,832945838334839328256401,20221002T085236,20221002T170232,247,214,139,59,8,6,214,LULA,80,false,0
31135,15,25,,,1031,1654647,482E80AD,20220916T153600,628924625345153979103171,20221002T083035,20221002T181300,309,225,129,73,8,11,225,LULA,56,false,0
31330,30,48,,,1031,1676753,1A97E136,20220916T165400,130934132674819932264821,20221002T080001,20221002T175614,310,250,150,76,11,9,250,LULA,74,false,0
31135,15,82,,,1163,1673820,482E80AD,20220916T161900,800742801363477726861893,20221002T080001,20221002T170021,250,186,134,32,5,12,186,LULA,102,false,0
31135,15,124,,,1570,1768068,0E8259A0,20220915T164900,134075134735987914632852,20221002T082343,20221002T175056,333,273,247,14,7,4,274,LULA,233,true,1
31135,15,96,,,1597,1751434,0E8259A0,20220915T175100,285590284750772114382326,20221002T080001,20221002T172101,277,229,169,42,5,12,229,LULA,127,false,0
31135,15,76,,,1031,1291845,0E8259A0,20220919T101100,618823613783334213448017,20221002T080001,20221002T172000,322,281,171,75,17,13,281,LULA,96,false,0
33790,105,13,,,1112,1611855,ERROR,20220928T161800,394703396621285148678624,20221002T080001,20221002T180949,310,209,109,51,24,22,209,LULA,58,false,0
37770,52,120,,,1023,1262218,262EDE37,20220929T145700,173974172172223914766293,20221002T080001,20221002T170739,297,259,192,47,14,5,259,LULA,145,false,0
34509,111,3,,,1031,1629101,F2DB756C,20220920T210600,947921946461401145946114,20221002T080001,20221002T184459,330,243,153,64,11,12,243,LULA,89,false,0
34690,192,170,,,1058,1769167,4B0EF3E7,20220927T101600,304024307100300515030936,20221002T080001,20221002T170150,385,305,206,63,18,13,305,LULA,143,false,0
33138,163,36,,,1090,1298108,108751F9,20220922T140000,855769855827331655941685,20221002T080001,20221002T170315,262,200,163,21,6,7,200,LULA,142,false,0
33138,163,40,,,1090,1289417,60B17771,20220922T135400,199103191371292350902226,20221002T081901,20221002T170319,263,210,175,19,8,4,210,LULA,156,false,0
33138,163,51,,,1236,1273200,108751F9,20220922T135400,492133499091595934689233,20221002T080001,20221002T170305,217,192,150,26,6,9,192,LULA,124,false,0
39292,123,110,,,1198,1765883,CEAD0207,20220928T082600,610617610109600315091756,20221002T080001,20221002T182209,378,287,209,52,14,8,287,LULA,157,false,0
39292,123,202,,,1171,1757424,CEAD0207,20220927T204300,913647915339045004198222,20221002T080001,20221002T181139,253,168,154,5,3,6,168,LULA,149,false,0
39292,123,206,,,1325,1773279,CEAD0207,20220927T213700,984354983246411535363443,20221002T083356,20221002T171009,271,220,155,42,15,2,220,LULA,113,false,0
35874,169,113,,,1333,1607797,A5310EF4,20220922T152600,691619699455882484254861,20221002T080001,20221002T170048,115,108,82,15,2,8,108,LULA,67,false,0
35432,169,3,,,1031,1609672,E5C22EB4,20221002T130900,116861118089977400616458,20221002T080001,20221002T200139,371,290,184,66,23,15,290,LULA,118,false,0
35874,169,71,,,1112,1603540,A5310EF4,20220922T150300,479497470433279707061340,20221002T080001,20221002T170438,289,248,177,44,11,10,248,LULA,133,false,0
37958,177,162,,,1287,2154495,DCD669C1,20220922T115400,200655200886080798917324,20221002T080001,20221002T182344,419,324,257,35,12,13,324,LULA,222,false,0
33782,59,204,,,1368,2052549,24F7AC0B,20220921T141100,759009752688300910980424,20221002T080001,20221002T170902,178,99,82,9,6,2,99,LULA,73,false,0
33014,105,111,,,1260,1612908,14F8E3CD,20220928T163200,344198344970991195809216,20221002T090159,20221002T174326,231,181,137,33,3,4,181,LULA,104,false,0
33014,105,29,,,1074,1617944,14F8E3CD,20220928T152700,586522582694381841076032,20221002T083041,20221002T170347,279,229,144,72,10,3,229,LULA,72,false,0
39047,71,35,,,1732,1658622,0EDADC8F,20220927T202500,951655955546044602885487,20221002T080001,20221002T191725,421,328,229,68,12,15,328,LULA,161,false,0
35696,168,86,,,1236,1668807,462A23C6,20220919T165100,472086475594213396286201,20221002T080001,20221002T170310,320,244,184,35,10,15,244,LULA,149,false,0
38873,36,141,,,1040,1242385,2FBEFBEA,20220927T161200,905577902934282428681944,20221002T080001,20221002T175335,328,240,177,47,10,2,240,LULA,130,false,0
33197,36,195,,,1023,1343635,A10D5BAF,20220927T160600,023189022331590447833898,20221002T080001,20221002T171313,314,227,168,38,10,9,227,LULA,130,false,0
36978,65,236,,,1139,1617937,6724C843,20220929T183200,030200038725997409637230,20221002T080001,20221002T191511,327,251,202,15,14,15,251,LULA,187,false,0
39179,190,149,,,1015,1654560,7674978D,20220921T171500,078679075066231623920849,20221002T081925,20221002T170254,178,126,70,46,6,1,126,LULA,24,false,0
39055,190,23,,,1198,1655209,17ED9A3B,20220928T160000,678139671365917827353224,20221002T080426,20221002T225632,367,284,207,53,14,4,284,LULA,154,false,0
39179,190,8,,,1287,1653303,081A1CCA,20220924T083900,694841695073621034559023,20221002T082426,20221003T003318,353,224,139,69,9,4,224,LULA,70,false,0
37079,90,189,,,1210,1609540,AED6BDEF,20220929T134700,217584213293067152922613,20221002T080001,20221002T193834,390,331,236,76,8,9,331,LULA,160,false,0
37079,90,218,,,1686,1611369,AED6BDEF,20220929T140100,874150872659056788003906,20221002T080001,20221002T182848,288,275,232,31,4,8,275,LULA,201,false,0
37079,90,28,,,1031,1611431,AED6BDEF,20220929T141900,540817549526371375455822,20221002T080001,20221002T170609,279,252,150,77,14,7,252,LULA,73,false,0
37079,90,30,,,1031,1608762,AED6BDEF,20220929T134100,298392298501729047964172,20221002T080747,20221002T170419,284,234,132,76,11,10,234,LULA,56,false,0
37079,90,62,,,1333,1610271,AED6BDEF,20220929T142600,672130672939387216417812,20221002T080707,20221002T175654,379,327,193,104,16,11,327,LULA,89,false,0
37079,90,82,,,1260,1605895,AED6BDEF,20220929T140800,055968050177725933772908,20221002T080001,20221002T170144,297,256,140,95,13,4,256,LULA,45,false,0
35394,93,25,,,1015,2212077,8CE816D2,20221001T175500,983294989992361553744230,20221002T080001,20221002T170032,310,238,145,64,19,7,238,LULA,81,false,0
34754,58,209,,,1015,1613280,01AD4202,20220927T105700,162539160706594842291179,20221002T080538,20221002T171337,322,210,176,18,3,13,210,LULA,158,false,0
37150,78,52,,,1384,1764922,ERROR,20220928T163300,914928915420633218713067,20221002T080001,20221002T170518,293,209,120,67,14,6,209,LULA,53,false,0
33359,53,333,,,1511,1297472,1A60394C,20220921T175000,395607394724568418791389,20221002T080001,20221002T184640,375,285,188,62,16,13,285,LULA,126,false,0
33090,111,161,,,1074,1622924,E133AA65,20220920T211700,601987607248221530622839,20221002T083434,20221002T170007,274,197,150,28,12,1,197,LULA,122,false,0
37737,111,41,,,1015,1613311,8D11877F,20220920T214600,862713861642683574861399,20221002T080001,20221002T170745,305,222,172,24,14,9,222,LULA,148,false,0
34819,61,81,,,1031,1656696,0CC43EF7,20220927T193500,011854015690117372612412,20221002T080136,20221002T191113,327,265,143,99,11,6,265,LULA,44,false,0
38857,108,114,,,1120,1767318,1D215CC3,20220927T212900,947391948535422777370015,20221002T084628,20221002T204647,421,349,269,54,13,7,349,LULA,215,false,0
35670,132,104,,,1015,1079754,5C07A4DF,20220929T161700,393691394675301458779177,20221002T085442,20221002T182526,365,314,175,110,13,10,314,LULA,65,false,0
35670,132,112,,,1473,1021896,5C07A4DF,20220929T173900,625914621198968668255643,20221002T080001,20221002T175411,188,163,85,65,6,3,163,LULA,20,false,0
35670,132,117,,,1015,1127205,5C07A4DF,20220929T155500,959247955531971232475383,20221002T080001,20221002T180344,376,328,161,127,28,6,328,LULA,34,false,0
35670,132,118,,,1511,1184885,5C07A4DF,20220929T170900,080560083744155374094798,20221002T080002,20221002T171058,207,169,108,44,6,8,169,LULA,64,false,0
35670,132,149,,,1740,1024383,5C07A4DF,20220929T154400,858237858821717935990010,20221002T104947,20221002T184823,217,180,109,58,5,4,180,LULA,51,false,0
35670,132,39,,,1139,1127140,5C07A4DF,20220929T164700,009752005236181729021916,20221002T080007,20221002T170649,230,174,106,47,10,9,174,LULA,59,false,0
35670,132,45,,,1163,1126897,5C07A4DF,20220929T165500,029954021238153787694773,20221002T091340,20221002T170122,206,171,86,71,6,3,171,LULA,15,false,0
35670,132,49,,,1201,1048866,5C07A4DF,20220929T161000,535005535489955520674480,20221002T080001,20221002T184754,253,206,132,54,12,5,206,LULA,78,false,0
35670,132,56,,,1236,1124615,5C07A4DF,20220929T164000,221974229458919294481921,20221002T080001,20221002T192121,348,269,172,59,14,18,269,LULA,113,false,0
35670,132,80,,,1376,1075423,5C07A4DF,20220929T171900,666318667402827011845112,20221002T080001,20221002T185627,308,242,165,54,11,7,242,LULA,111,false,0
35114,21,175,,,1163,1226597,DD119076,20220921T145000,306255302620142158761268,20221002T080001,20221002T212554,355,248,177,38,18,13,248,LULA,139,false,0
35114,21,180,,,1090,1275361,DD119076,20220921T141400,488073488938248706608651,20221002T081956,20221002T180606,358,274,219,41,6,8,274,LULA,178,false,0
34614,61,106,,,1120,1674262,6CD4500A,20220927T194600,864439864830125308848046,20221002T080001,20221002T191826,378,290,224,50,8,6,290,LULA,174,false,0
34614,61,107,,,1090,1656324,2E27D2C0,20220927T200500,157368155417063637881749,20221002T080123,20221002T192951,304,226,171,42,3,5,226,LULA,129,false,0
34614,61,31,,,1112,1656137,2E27D2C0,20220927T194100,086661087110994382767724,20221002T090752,20221002T170100,259,205,144,44,10,5,205,LULA,100,false,0
33278,126,75,,,1104,1061211,C4D94414,20220928T163300,982187981667705712848708,20221002T080001,20221002T201318,414,301,207,58,13,19,301,LULA,149,false,0
36153,151,12,,,1031,1774690,056DCEEE,20220930T093100,240079243640475835799661,20221002T080001,20221002T174118,268,218,133,67,13,2,218,LULA,66,false,0
39713,68,229,,,1139,1248445,501DBCBD,20220927T155500,060736066232908976245870,20221002T091331,20221002T174944,319,237,196,28,5,7,237,LULA,168,false,0
37478,131,214,,,1015,1298888,0D9E70DD,20220921T200000,552896556512570889677339,20221002T080001,20221002T180151,395,320,239,48,21,5,320,LULA,191,false,0
35947,189,48,,,1236,1658281,FA3A632A,20220930T142200,843248847357575094974336,20221002T080001,20221002T184725,394,278,172,82,5,15,278,LULA,90,false,0
35874,169,111,,,1210,1607794,A5310EF4,20220922T160400,822932828068809360738064,20221002T100523,20221002T212003,405,353,180,142,12,13,353,LULA,38,false,0
33553,169,29,,,1058,1609207,8CF47E35,20220922T162200,987548980782007565810009,20221002T080001,20221002T181912,340,258,162,66,18,12,258,LULA,96,false,0
35874,169,59,,,1171,1625782,A5310EF4,20220922T145700,762326764962180760005951,20221002T080001,20221002T193158,368,288,195,69,8,12,288,LULA,126,false,0
33812,65,299,,,1252,1623595,C773D693,20220929T173700,933890937255136095695145,20221002T082453,20221002T173720,407,296,170,106,7,7,296,LULA,64,false,0
36790,153,11,,,1074,1753560,4F323980,20220923T132900,296406297029565343760904,20221002T080001,20221002T181636,351,279,103,155,9,7,279,BOLSONARO,52,false,0
38970,88,234,,,1104,1621035,056ECC71,20220923T202600,711615713190513531526406,20221002T095958,20221002T170800,181,150,117,19,3,7,150,LULA,98,false,0
38970,88,239,,,1147,1624724,93151C8E,20220923T195000,873231870382446107631077,20221002T080001,20221002T220219,320,214,164,22,9,17,214,LULA,142,false,0
38970,88,259,,,1279,1613081,4DC2C3B8,20220923T193800,206564200609152137055580,20221002T081110,20221002T195605,256,216,151,37,12,13,216,LULA,114,false,0
33839,168,134,,,1082,1674512,47842100,20220919T174400,083847083640052169189193,20221002T091706,20221002T170529,172,136,115,9,2,7,136,LULA,106,false,0
37656,94,134,,,1023,1610756,5563F8AE,20220927T150000,903797901092948225859941,20221002T083226,20221002T194355,386,302,183,90,11,17,302,LULA,93,false,0
37656,94,61,,,1040,1624814,5563F8AE,20220927T145200,095616092111613239613154,20221002T081243,20221002T182607,343,271,168,79,15,6,271,LULA,89,false,0
36536,76,158,,,1147,1068543,7F9661F0,20221001T103200,920107924559142363651621,20221002T080001,20221002T172504,276,219,139,57,11,12,219,LULA,82,false,0
33553,169,146,,,1104,1608512,8CF47E35,20220922T154100,502700503734522911983521,20221002T080001,20221002T173841,323,235,173,36,10,13,236,LULA,137,true,1
33553,169,147,,,1104,1624443,1DFD58D8,20220922T154200,381588384630476520874333,20221002T084055,20221002T172058,311,227,170,33,11,9,227,LULA,137,false,0
36870,89,103,,,1112,1606451,A5E9B3E6,20220927T173700,820237827962846739910509,20221002T080001,20221002T201429,288,225,209,3,3,9,225,LULA,206,false,0
36870,89,125,,,1120,1618700,A5E9B3E6,20220927T180000,901045907370274744594526,20221002T080001,20221002T174130,247,195,163,18,1,12,195,LULA,145,false,0
36870,89,127,,,1163,1609758,A5E9B3E6,20220927T174700,789833788658898572190931,20221002T080001,20221002T173032,231,202,177,8,5,5,202,LULA,169,false,0
36870,89,76,,,1023,1625712,A5E9B3E6,20220927T181600,153570151195031443878755,20221002T101526,20221002T170653,234,187,148,23,7,7,187,LULA,125,false,0
35351,189,103,,,1074,1657933,7C147850,20220926T175100,309394302240993394285319,20221002T100719,20221002T171201,215,130,62,58,6,3,130,LULA,4,false,0
35351,189,119,,,1015,1652164,7C147850,20220926T182400,875051872097613126878084,20221002T081613,20221002T182531,360,239,142,75,10,9,239,LULA,67,false,0
35351,189,91,,,1066,1651847,A98047E8,20220926T181600,945758947252731590649571,20221002T080001,20221002T170559,206,126,73,38,6,6,126,LULA,35,false,0
37397,119,103,,,1066,1624798,E43B7CB2,20220928T193200,927107922110902380799354,20221002T080028,20221002T212527,287,170,96,63,7,3,170,LULA,33,false,0
37214,185,122,,,1104,1257727,D61157DF,20220926T195700,753295755062082826278248,20221002T080045,20221002T182519,357,288,226,41,9,11,288,LULA,185,false,0
39640,148,12,,,1082,1771160,B5DD4D0D,20220922T142900,828207829926112196398150,20221002T080001,20221002T170051,284,208,118,67,15,6,208,LULA,51,false,0
39640,148,27,,,1155,1781248,B5DD4D0D,20220922T134700,121237129756342622548231,20221002T081138,20221002T170022,227,146,90,39,7,9,146,LULA,51,false,0
39632,141,157,,,1155,1824279,B2F74841,20220928T215500,818829817647372777740810,20221002T101504,20221002T183239,361,262,185,42,13,11,262,LULA,143,false,0
39632,141,167,,,1155,1786292,B2F74841,20220928T223100,233071235489445686857595,20221002T080729,20221002T174820,362,255,190,46,7,7,255,LULA,144,false,0
38695,107,88,,,1040,1226359,606A03BD,20220929T201700,433429439920751080253394,20221002T081051,20221002T181816,365,272,162,84,9,9,272,LULA,78,false,0
38695,107,96,,,1120,1228952,606A03BD,20220929T185600,726358722549143892542564,20221002T080001,20221002T180258,381,311,208,65,15,15,311,LULA,143,false,0
36820,37,164,,,1260,1185432,E6F1B26A,20220927T150200,137811134106316256341354,20221002T080001,20221002T172851,236,175,127,31,6,6,175,LULA,96,false,0
35700,32,62,,,1040,1781632,5B53159D,20220927T183200,810824812963595231018296,20221002T083324,20221002T170712,214,152,78,57,9,4,152,LULA,21,false,0
35858,76,136,,,1260,1064013,C4882E9D,20220926T164900,016216015045066588110132,20221002T080001,20221002T192505,391,290,196,64,7,18,290,LULA,132,false,0
35858,76,150,,,1368,1076955,C4882E9D,20220926T164100,218236212465700683454090,20221002T080001,20221002T170803,141,108,82,18,3,5,108,LULA,64,false,0
35858,76,61,,,1279,1069058,C4882E9D,20220926T163100,996014998243393065712727,20221002T082541,20221002T180557,315,246,158,57,13,14,246,LULA,101,false,0
36617,22,214,,,1465,1069550,86F1DF36,20220928T162700,363972368203276633466206,20221002T082838,20221002T170645,283,244,130,83,19,7,244,LULA,47,false,0
36617,22,6,,,1031,1069214,EB23FA85,20220928T162600,555891557293398982315784,20221002T085717,20221002T194141,419,331,150,154,19,7,331,BOLSONARO,4,false,0
35017,101,127,,,1066,1369835,B6A0E11E,20220921T192400,378957374852777515232488,20221002T080001,20221002T175423,373,295,205,46,26,8,295,LULA,159,false,0
37990,37,186,,,1066,1069261,800FE90E,20220927T150100,591757590427700078548614,20221002T081322,20221002T195340,409,312,253,31,8,16,312,LULA,222,false,0
37117,37,36,,,1015,1078918,ERROR,20220927T150400,674465677165994123233929,20221002T080001,20221002T170344,275,198,160,19,4,13,198,LULA,141,false,0
37710,89,65,,,1082,1632308,8A48759A,20220927T132400,258180252006533364335371,20221002T080135,20221002T192108,358,265,206,39,7,13,265,LULA,167,false,0
38350,101,233,,,1430,1616824,0DDB5205,20220921T170900,058625053538404173784855,20221002T080001,20221002T170632,261,236,176,30,15,8,236,LULA,146,false,0
35017,101,240,,,1031,1613037,B6A0E11E,20220921T193100,490169493464771637139434,20221002T080001,20221002T175047,363,285,167,87,22,5,285,LULA,80,false,0
36730,101,25,,,1015,1612982,D22DBE12,20220921T192000,613081611005738355906102,20221002T080319,20221002T175748,301,216,132,61,16,5,216,LULA,71,false,0
36730,101,99,,,1031,1609620,D22DBE12,20220921T180800,057425050149443521148724,20221002T080001,20221002T182532,381,307,208,81,8,8,307,LULA,127,false,0
33812,65,146,,,1104,1612918,3334231C,20220929T161000,196416194502610459315267,20221002T080001,20221002T170521,251,172,107,46,10,6,172,LULA,61,false,0
33812,65,307,,,1945,1608647,3334231C,20220929T160100,368133360819768568368950,20221002T085135,20221002T190925,362,284,201,52,13,16,284,LULA,149,false,0
33812,65,311,,,2097,1622937,3334231C,20220929T170700,378234378720300582530338,20221002T080001,20221002T170321,358,273,189,64,12,7,273,LULA,125,false,0
33812,65,73,,,1104,1612767,3334231C,20220929T162800,499446490732565554741624,20221002T080001,20221002T174837,375,291,177,80,21,6,291,LULA,97,false,0
36390,37,219,,,1783,1050401,605CD944,20220922T215800,273425272820506624882492,20221002T080001,20221002T172808,397,307,233,48,13,11,307,LULA,185,false,0
36390,37,8,,,1031,1189421,605CD944,20220922T214300,121910125605912463608146,20221002T080001,20221002T173158,335,246,167,54,14,9,246,LULA,113,false,0
33979,118,159,,,1139,1277373,15FDC43F,20220919T161400,493053493757084860849484,20221002T080001,20221002T201659,390,278,198,64,4,8,278,LULA,134,false,0
38792,118,237,,,1520,1297320,47129A2A,20220923T092600,936497932192587042813609,20221002T080001,20221002T170337,274,236,201,23,10,1,236,LULA,178,false,0
36196,185,35,,,1228,1223025,9C46D418,20220926T203300,065326064535013321840873,20221002T084127,20221002T172743,349,283,195,59,16,11,283,LULA,136,false,0
36790,153,62,,,1163,1780068,4F323980,20220923T130900,973274978197069317905165,20221002T080001,20221002T170136,309,226,126,79,8,10,226,LULA,47,false,0
33731,59,213,,,1031,2049517,74431EE5,20220921T142300,944528944674725754303144,20221002T080001,20221002T174120,348,278,225,37,9,6,278,LULA,188,false,0
38733,202,63,,,1066,1278618,9E5F1C56,20220921T163200,132753131040151326802582,20221002T080001,20221002T200040,376,309,220,66,8,15,309,LULA,154,false,0
33960,131,43,,,1074,1297858,8D0352B1,20220929T094900,796820794706377286467017,20221002T085310,20221002T181026,388,289,204,45,18,17,289,LULA,159,false,0
37478,131,INDEFINIDO,,,1,1278920,0D9E70DD,20221002T131800,855826854242733655773702,INDEFINIDO,INDEFINIDO,213,163,106,35,11,5,164,LULA,71,false,0
33855,36,217,,,1066,1244912,E52BDA44,20220927T154800,839970837884791547192047,20221002T082039,20221002T195925,386,313,220,54,14,20,313,LULA,166,false,0
37419,35,162,,,1295,1770804,AB36A68B,20220929T084300,122888123927172781244714,20221002T083250,20221002T170852,277,205,89,105,7,4,205,BOLSONARO,16,false,0
37419,35,306,,,1341,1822459,48BDCEE1,20220929T085100,375313370642379891519326,20221002T080001,20221002T193213,384,305,176,102,13,10,305,LULA,74,false,0
37419,35,333,,,1325,1769723,48BDCEE1,20220929T093400,819757818486956553669012,20221002T080001,20221002T171119,292,229,77,136,5,4,229,BOLSONARO,59,false,0
33898,94,67,,,1023,1611564,0BA9DC95,20220927T150100,109717101823218961790357,20221002T080029,20221002T183700,352,264,174,65,16,7,264,LULA,109,false,0
33898,94,91,,,1171,1369839,0BA9DC95,20220927T151300,251232257238596788946724,20221002T112334,20221002T175540,246,187,154,27,4,2,187,LULA,127,false,0
34509,111,65,,,1031,1600792,F2DB756C,20220920T220600,170244173484746360651643,20221002T080001,20221002T182329,389,322,221,71,16,10,322,LULA,150,false,0
38393,111,76,,,1090,1612438,11686C7B,20220920T215100,106237102374661917379523,20221002T082214,20221002T191517,376,301,240,36,14,7,301,LULA,204,false,0
35653,173,133,,,1163,1655224,BE2D5901,20220923T181300,767867769997075691724801,20221002T082924,20221002T173331,316,238,182,33,8,14,238,LULA,149,false,0
35653,173,156,,,1295,1651849,BE2D5901,20220923T183600,606251605681304927213821,20221002T080001,20221002T220135,323,226,203,13,5,5,226,LULA,190,false,0
35653,173,168,,,1392,1674194,BE2D5901,20220923T180600,777968778398207572825413,20221002T080355,20221002T202233,300,223,175,22,13,8,223,LULA,153,false,0
34770,130,137,,,1082,1785638,D79913F9,20220926T100700,938823933137822098795238,20221002T083148,20221002T181048,370,298,249,23,16,4,298,LULA,226,false,0
38539,181,283,,,1252,1761876,576F5F9D,20220928T164800,510527517142673136649325,20221002T080001,20221002T174100,204,155,94,44,8,4,155,LULA,50,false,0
33014,105,56,,,1120,1605897,14F8E3CD,20220928T142700,233087233759929931772722,20221002T080001,20221002T192458,336,264,204,20,16,21,264,LULA,184,false,0
33014,105,95,,,1520,1015685,14F8E3CD,20220928T161400,596623599995204769637522,20221002T080001,20221002T170138,160,101,80,5,8,8,101,LULA,75,false,0
37117,37,72,,,1058,1062503,6223B884,20220927T150200,755273753085932870568434,20221002T091740,20221002T200546,388,303,222,48,12,16,303,LULA,174,false,0
33731,59,233,,,1112,2049219,74431EE5,20220921T141700,954629954475922992664277,20221002T080001,20221002T172733,338,256,155,71,20,8,256,LULA,84,false,0
33731,59,65,,,1147,2051008,74431EE5,20220921T140500,489982480228227531304960,20221002T080001,20221002T180915,437,312,219,64,19,9,312,LULA,155,false,0
38555,121,193,,,1082,1675879,810A83F4,20220923T223000,478781473448161050344931,20221002T085513,20221002T171736,234,192,97,77,12,5,192,LULA,20,false,0
35939,95,473,,,1031,1245638,ERROR,20220927T150900,601578601926277116462586,20221002T080001,20221002T181309,287,242,201,23,10,6,242,LULA,178,false,0
35939,95,496,,,1198,1231670,B86CDE9D,20220927T145100,409558402438858913564001,20221002T080001,20221002T174556,192,163,126,23,9,2,163,LULA,103,false,0
35939,95,502,,,1180,1253913,81A0E724,20220927T150100,924710929892032809881265,20221002T080657,20221002T171006,292,242,208,20,9,4,242,LULA,188,false,0
35130,102,108,,,1082,1231215,95DD2E5D,20220921T173600,395770397405806045722745,20221002T080001,20221002T183655,339,254,193,29,19,6,254,LULA,164,false,0
35130,102,111,,,1082,1268364,EC601554,20220921T175400,355366351974806798382423,20221002T080313,20221002T201310,342,261,197,33,21,10,261,LULA,164,false,0
35130,102,140,,,1228,1229260,95DD2E5D,20220921T175700,870518879353531772797237,20221002T080555,20221002T213827,390,318,255,36,13,11,318,LULA,219,false,0
35130,102,142,,,1260,1245379,95DD2E5D,20220921T180300,718902716237753696032778,20221002T084308,20221002T195855,330,274,217,23,22,9,274,LULA,194,false,0
